tsHour,wardId,serviceCollected,serviceMissed,servicePartial,estimatedKg,binsCleared,complaintsCount,unresolvedComplaints,overflowPoints,avgSeverity,tempC,rainMm,windKph,precipMm,precipProb,f_complaints_24h,f_unresolved_24h,f_missed_24h,f_overflow_24h,f_estKg_24h,futureDemandScore,riskClassNext24h,hour,dayOfWeek
2026-01-22 08:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,28.37,0.0,12.84,0.0,0.08,3.0,3.0,0.0,2.0,1137.3600000000004,9.637360000000001,MEDIUM,8,3
2026-01-22 09:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1137.3600000000004,9.637360000000001,MEDIUM,9,3
2026-01-22 10:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1137.3600000000004,9.637360000000001,MEDIUM,10,3
2026-01-22 11:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1137.3600000000004,9.637360000000001,MEDIUM,11,3
2026-01-22 12:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1137.3600000000004,9.637360000000001,MEDIUM,12,3
2026-01-22 13:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1137.3600000000004,9.637360000000001,MEDIUM,13,3
2026-01-22 14:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1137.3600000000004,9.637360000000001,MEDIUM,14,3
2026-01-22 15:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,778.1400000000002,9.27814,MEDIUM,15,3
2026-01-22 16:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,778.1400000000002,5.7781400000000005,LOW,16,3
2026-01-22 17:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,17,3
2026-01-22 18:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,1.0,720.11,8.0,0.0,0.0,0.0,0.0,28.69,0.0,9.65,0.0,0.11,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,18,3
2026-01-22 19:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,19,3
2026-01-22 20:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,20,3
2026-01-22 21:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,21,3
2026-01-22 22:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,22,3
2026-01-22 23:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,23,3
2026-01-23 00:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,0,4
2026-01-23 01:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1090.9,6.0909,LOW,1,4
2026-01-23 02:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1090.9,2.5909000000000004,LOW,2,4
2026-01-23 03:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1090.9,2.5909000000000004,LOW,3,4
2026-01-23 04:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1090.9,2.5909000000000004,LOW,4,4
2026-01-23 05:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1486.2400000000002,2.9862400000000004,LOW,5,4
2026-01-23 06:00:00+00:00,CINNAMON_GARDENS,2.0,0.0,0.0,589.31,14.0,0.0,0.0,0.0,0.0,27.61,0.0,9.02,0.0,0.2,1.0,1.0,0.0,0.0,1309.42,2.8094200000000003,LOW,6,4
2026-01-23 07:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1309.42,2.8094200000000003,LOW,7,4
2026-01-23 08:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,29.19,0.0,16.78,0.0,0.03,1.0,1.0,1.0,0.0,1919.8900000000003,4.9198900000000005,LOW,8,4
2026-01-23 09:00:00+00:00,CINNAMON_GARDENS,0.0,1.0,0.0,610.47,13.0,0.0,0.0,0.0,0.0,28.94,0.0,5.25,0.0,0.05,2.0,2.0,1.0,1.0,1919.8900000000003,8.41989,MEDIUM,9,4
2026-01-23 10:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,29.05,0.0,15.47,0.0,0.05,2.0,2.0,1.0,1.0,1919.8900000000003,8.41989,MEDIUM,10,4
2026-01-23 11:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1919.8900000000003,9.91989,MEDIUM,11,4
2026-01-23 12:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.74,0.0,6.74,0.0,0.15,3.0,3.0,1.0,1.0,1919.8900000000003,9.91989,MEDIUM,12,4
2026-01-23 13:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1919.8900000000003,9.91989,MEDIUM,13,4
2026-01-23 14:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1919.8900000000003,9.91989,MEDIUM,14,4
2026-01-23 15:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1919.8900000000003,9.91989,MEDIUM,15,4
2026-01-23 16:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1919.8900000000003,9.91989,MEDIUM,16,4
2026-01-23 17:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1199.7800000000002,9.19978,MEDIUM,17,4
2026-01-23 18:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,18,4
2026-01-23 19:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,29.09,0.0,5.77,0.0,0.16,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,19,4
2026-01-23 20:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,20,4
2026-01-23 21:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,21,4
2026-01-23 22:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,22,4
2026-01-23 23:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,23,4
2026-01-24 00:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,0,5
2026-01-24 01:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,1,5
2026-01-24 02:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,2,5
2026-01-24 03:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,3,5
2026-01-24 04:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1199.7800000000002,10.69978,MEDIUM,4,5
2026-01-24 05:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,610.4700000000003,10.11047,MEDIUM,5,5
2026-01-24 06:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18,0.0,14.87,0.0,0.16,4.0,4.0,1.0,1.0,610.4700000000003,10.11047,MEDIUM,6,5
2026-01-24 07:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,610.4700000000003,8.61047,MEDIUM,7,5
2026-01-24 08:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,6.5,LOW,8,5
2026-01-24 09:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.5,LOW,9,5
2026-01-24 10:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,28.46,0.0,15.77,0.0,0.19,3.0,3.0,0.0,0.0,0.0,4.5,LOW,10,5
2026-01-24 11:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,604.2700000000002,7.1042700000000005,LOW,11,5
2026-01-24 12:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,604.27,6.0,1.0,1.0,1.0,4.0,31.01,0.0,5.58,0.0,0.1,4.0,4.0,0.0,1.0,604.2700000000002,8.60427,MEDIUM,12,5
2026-01-24 13:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,30.8,0.0,11.47,0.0,0.09,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,13,5
2026-01-24 14:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.03,0.0,15.74,0.0,0.01,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,14,5
2026-01-24 15:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,15,5
2026-01-24 16:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,16,5
2026-01-24 17:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,17,5
2026-01-24 18:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,604.2700000000002,8.60427,MEDIUM,18,5
2026-01-24 19:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,19,5
2026-01-24 20:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,29.28,0.0,7.22,0.0,0.14,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,20,5
2026-01-24 21:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,21,5
2026-01-24 22:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,22,5
2026-01-24 23:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,23,5
2026-01-25 00:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,27.85,0.0,7.48,0.0,0.11,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,0,6
2026-01-25 01:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,1,6
2026-01-25 02:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,2,6
2026-01-25 03:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,3,6
2026-01-25 04:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,4,6
2026-01-25 05:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,5,6
2026-01-25 06:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,9.08,0.0,0.18,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,6,6
2026-01-25 07:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,7,6
2026-01-25 08:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,604.2700000000002,11.60427,MEDIUM,8,6
2026-01-25 09:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,9,6
2026-01-25 10:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,604.2700000000002,10.10427,MEDIUM,10,6
2026-01-25 11:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,LOW,11,6
2026-01-25 12:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.5,LOW,12,6
2026-01-25 13:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,475.3900000000002,3.47539,LOW,13,6
2026-01-25 14:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,475.39,22.0,0.0,0.0,0.0,0.0,30.3,0.0,6.59,0.0,0.01,2.0,2.0,0.0,0.0,475.3900000000002,3.47539,LOW,14,6
2026-01-25 15:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,475.3900000000002,4.97539,LOW,15,6
2026-01-25 16:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,27.97,0.0,17.83,0.0,0.18,3.0,3.0,0.0,0.0,475.3900000000002,4.97539,LOW,16,6
2026-01-25 17:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,475.3900000000002,4.97539,LOW,17,6
2026-01-25 18:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,475.3900000000002,4.97539,LOW,18,6
2026-01-25 19:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,475.3900000000002,3.47539,LOW,19,6
2026-01-25 20:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,475.3900000000002,3.47539,LOW,20,6
2026-01-25 21:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,475.3900000000002,3.47539,LOW,21,6
2026-01-25 22:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,475.3900000000002,3.47539,LOW,22,6
2026-01-25 23:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,23,6
2026-01-26 00:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,0,0
2026-01-26 01:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,1,0
2026-01-26 02:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,2,0
2026-01-26 03:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,3,0
2026-01-26 04:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,4,0
2026-01-26 05:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,5,0
2026-01-26 06:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,6,0
2026-01-26 07:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,475.3900000000002,1.9753900000000002,LOW,7,0
2026-01-26 08:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,6.51,9.89,6.51,0.75,2.0,2.0,0.0,0.0,475.3900000000002,3.47539,LOW,8,0
2026-01-26 09:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,28.04,0.0,8.94,0.0,0.16,2.0,2.0,0.0,0.0,1302.38,4.30238,LOW,9,0
2026-01-26 10:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,826.99,16.0,0.0,0.0,0.0,0.0,29.31,0.0,17.31,0.0,0.13,2.0,2.0,0.0,0.0,1302.38,4.30238,LOW,10,0
2026-01-26 11:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1557.2900000000002,4.55729,LOW,11,0
2026-01-26 12:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,254.91,21.0,0.0,0.0,0.0,0.0,30.73,0.0,10.92,0.0,0.16,2.0,2.0,0.0,0.0,1898.7100000000003,4.89871,LOW,12,0
2026-01-26 13:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,341.42,21.0,0.0,0.0,0.0,0.0,30.43,0.0,5.31,0.0,0.14,2.0,2.0,0.0,0.0,1567.46,4.5674600000000005,LOW,13,0
2026-01-26 14:00:00+00:00,CINNAMON_GARDENS,1.0,0.0,0.0,144.14,19.0,0.0,0.0,0.0,0.0,30.77,0.0,17.44,0.0,0.08,2.0,2.0,0.0,0.0,1567.46,4.5674600000000005,LOW,14,0
2026-01-26 15:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1567.46,3.06746,LOW,15,0
2026-01-26 16:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1567.46,3.06746,LOW,16,0
2026-01-26 17:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1567.46,3.06746,LOW,17,0
2026-01-26 18:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1567.46,3.06746,LOW,18,0
2026-01-26 19:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1567.46,3.06746,LOW,19,0
2026-01-26 20:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1567.46,3.06746,LOW,20,0
2026-01-26 21:00:00+00:00,CINNAMON_GARDENS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1567.46,4.5674600000000005,LOW,21,0
